Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),EMS:IW North Zone Average Temperature [C](TimeStep),EMS:IW Effective Zone Air Temperature Setpoint [C](TimeStep),EMS:IW Occp First Come Pred [](TimeStep),EMS:IW Occp Last Leave Pred [](TimeStep),EMS:IW Occp Mode [](TimeStep),EMS:IW Hot Water Supply Temperature Setpoint Action [C](TimeStep),EMS:IW Calculated Heating Demand [KW](TimeStep),EMS:IW Average PMV [%](TimeStep),EMS:Setback Flag Sensor [](TimeStep),TEMPHWLOOP SUPPLY SIDE OUTLET:System Node Temperature [C](TimeStep),TEMPHWLOOP SUPPLY SIDE OUTLET:System Node Mass Flow Rate [kg/s](TimeStep),TEMPHWLOOP DEMAND SIDE INLET:System Node Temperature [C](TimeStep),TEMPHWLOOP DEMAND SIDE INLET:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/05  11:20:00,5.2,88.3333333333333,103.666666666667,0.0,23.7279159350371,24.,9.,18.,1.,23.7279159350371,19.1335621876859,-2.249517882272953E-02,0.0,36.1707930309446,4.4390336730227,36.701229312682,4.4390336730227 
 01/05  11:25:00,5.225,88.1666666666667,104.833333333333,0.0,23.7271271972214,24.,9.,18.,1.,23.7271271972214,18.3248745646335,-2.293788993365716E-02,0.0,35.3889473845474,4.4390336730227,35.8860367058359,4.4390336730227 
 01/05  11:30:00,5.25,88.,106.,0.0,23.717044633773,24.,9.,18.,1.,23.717044633773,17.4473339996756,-2.417767210053011E-02,0.0,34.6383316093731,4.4390336730227,35.1131103773578,4.4390336730227 
 01/05  11:35:00,5.275,87.8333333333333,106.,0.0,23.7029365201463,24.,9.,18.,1.,23.7029365201463,16.483604742696,-2.574312295539600E-02,0.0,33.9293956843444,4.4390336730227,34.3788795083459,4.4390336730227 
 01/05  11:40:00,5.3,87.6666666666667,106.,0.0,23.6840396437103,24.,9.,18.,1.,38.5876035628966,15.5681194124637,-2.772882271362288E-02,0.0,33.2606546226651,4.4390336730227,33.6849816978048,4.4390336730227 
 01/05  11:45:00,5.325,87.5,106.,0.0,23.665750957717,24.,9.,18.,1.,38.7424904228295,30.7879816372747,-2.417285846280257E-02,0.0,38.5876035628966,4.4390336730227,36.0161134108185,4.4390336730227 
 01/05  11:50:00,5.35,87.3333333333333,106.,0.0,23.6695630651465,24.,9.,18.,1.,38.6763693485352,37.7459896235748,-1.600072273766097E-02,0.0,38.7424904228295,4.4390336730227,38.1460556761741,4.4390336730227 
 01/05  11:55:00,5.375,87.1666666666667,106.,0.0,23.6952104065302,24.,9.,18.,1.,38.3918959346976,34.1239990792058,-7.693174247327655E-03,0.0,38.6763693485352,4.4390336730227,38.5889334122421,4.4390336730227 
 01/05  12:00:00,5.4,87.,106.,0.0,23.7273331720758,24.,9.,18.,1.,23.7273331720758,30.8581307065617,-7.207143635074668E-04,0.0,38.3918959346976,4.4390336730227,38.5161424374385,4.4390336730227 
 01/05  12:05:00,5.43333333333333,86.9166666666667,106.,0.0,23.7568300889001,24.,9.,18.,1.,23.7568300889001,22.6962656011642,-1.195085626040944E-03,0.0,36.5298871236906,4.4390336730227,37.4837693822103,4.4390336730227 
 01/05  12:10:00,5.46666666666667,86.8333333333333,106.,0.0,23.7391379199094,24.,9.,18.,1.,23.7391379199094,18.3101532820456,-6.115756044908068E-03,0.0,35.8975269584736,4.4390336730227,36.4055429961338,4.4390336730227 
 01/05  12:15:00,5.5,86.75,106.,0.0,23.706582653212,24.,9.,18.,1.,23.706582653212,17.6717085835997,-1.040667069830238E-02,0.0,35.1449377742595,4.4390336730227,35.6229069736241,4.4390336730227 
 01/05  12:20:00,5.53333333333333,86.6666666666667,106.,0.0,23.6699923627237,24.,9.,18.,1.,38.4667430394298,16.863649800964,-1.432689464636953E-02,0.0,34.4191856969377,4.4390336730227,34.8777018014875,4.4390336730227 
 01/05  12:25:00,5.56666666666667,86.5833333333333,106.,0.0,23.6358082316519,24.,9.,18.,1.,38.771251016814,29.1711325445678,-1.375345544593006E-02,0.0,38.4667430394298,4.4390336730227,36.5403348389708,4.4390336730227 
 01/05  12:30:00,5.6,86.5,106.,0.0,23.6207186228603,24.,9.,18.,1.,38.8848137713965,35.465599846876,-8.756689900139189E-03,0.0,38.771251016814,4.4390336730227,38.2304228607495,4.4390336730227 
 01/05  12:35:00,5.63333333333333,86.4166666666667,104.833333333333,0.0,23.6289975993167,24.,9.,18.,1.,38.7646906734995,33.7766577440708,-6.311213692875493E-02,0.0,38.7646906734995,4.4390336730227,38.6587717474832,4.4390336730227 
 01/05  12:40:00,5.66666666666667,86.3333333333333,103.666666666667,0.0,23.5563496639689,24.,9.,18.,1.,39.4538366936447,34.1745690929147,-2.899389500520289E-02,0.0,39.4538366936447,4.4390336730227,39.0886958823623,4.4390336730227 
 01/05  12:45:00,5.7,86.25,102.5,0.0,23.3089114697782,24.,9.,18.,1.,65.,121.783168742353,-5.500805952833300E-03,0.0,62.012037086537,4.4390336730227,50.2195870571059,4.4390336730227 
 01/05  12:50:00,5.73333333333333,86.1666666666667,101.333333333333,0.0,23.5292042924632,24.,9.,18.,1.,39.650623742035,58.9004463067474,3.844158713202220E-02,0.0,47.1474227905834,4.4390336730227,52.5529696968626,4.4390336730227 
 01/05  12:55:00,5.76666666666667,86.0833333333333,100.166666666667,0.0,23.8528962082941,24.,9.,18.,1.,23.8528962082941,32.3551666385328,6.011979811633739E-02,0.0,46.9329371460176,4.43903367302269,48.2814095782025,4.43903367302269 
 01/05  13:00:00,5.8,86.,99.,0.0,23.9942964419347,24.,9.,18.,1.,23.9942964419347,30.9430554521719,7.134578216971223E-02,0.0,45.6241052444835,4.4390336730227,46.4937531548283,4.4390336730227 
 01/05  13:05:00,5.825,85.9166666666667,97.8333333333333,0.0,24.0805813564464,24.,9.,18.,1.,24.0805813564464,29.3614089442602,8.364572930395481E-02,0.0,44.3718235504297,4.4390336730227,45.1720589232071,4.4390336730227 
 01/05  13:10:00,5.85,85.8333333333333,96.6666666666667,0.0,24.1474835990664,24.,9.,18.,1.,24.1474835990664,27.5122439338112,9.265515189014532E-02,0.0,43.1831878879435,4.4390336730227,43.9376615364496,4.4390336730227 
 01/05  13:15:00,5.875,85.75,95.5,0.0,24.1900896051015,24.,9.,18.,1.,24.1900896051015,26.1456974526103,3.465736381150023E-02,0.0,42.0900376768323,4.4390336730227,42.8614749171768,4.4390336730227 
 01/05  13:20:00,5.9,85.6666666666667,94.3333333333333,0.0,24.1154729640997,24.,9.,18.,1.,24.1154729640997,24.4008757214445,6.682081162083436E-02,0.0,40.9144939644775,4.4390336730227,41.6508939537277,4.4390336730227 
 01/05  13:25:00,5.925,85.5833333333333,93.1666666666667,0.0,23.8616286695828,24.,9.,18.,1.,23.8616286695828,22.9160321888331,5.150676715140164E-02,0.0,39.8231800563821,4.4390336730227,40.5099517750931,4.4390336730227 
 01/05  13:30:00,5.95,85.5,92.,0.0,23.9607532923423,24.,9.,18.,1.,23.9607532923423,21.810521174961,5.748766466126265E-02,0.0,38.7848580294902,4.4390336730227,39.4254349710493,4.4390336730227 
 01/05  13:35:00,5.975,85.4166666666667,89.75,0.0,24.0301864124014,24.,9.,18.,1.,24.0301864124014,20.2092344642348,6.373505522841950E-02,0.0,37.828870306594,4.4390336730227,38.389236369211,4.4390336730227 
 01/05  13:40:00,6.,85.3333333333333,87.5,0.0,24.0654391019635,24.,9.,18.,1.,24.0654391019635,18.9802945128744,6.884142587277846E-02,0.0,37.0162859185504,4.4390336730227,37.5347508938457,4.4390336730227 
 01/05  13:45:00,6.025,85.25,85.25,0.0,24.0722378447567,24.,9.,18.,1.,24.0722378447567,17.9386550816998,6.998590747471560E-02,0.0,36.2452906464135,4.4390336730227,36.7345506766916,4.4390336730227 
 01/05  13:50:00,6.05,85.1666666666667,83.,0.0,24.0712954664938,24.,9.,18.,1.,24.0712954664938,16.9818480126311,6.951758617346500E-02,0.0,35.5155684408374,4.4390336730227,35.9783444830739,4.4390336730227 
 01/05  13:55:00,6.075,85.0833333333333,80.75,0.0,24.0637391537572,24.,9.,18.,1.,24.0637391537572,16.3960811858052,6.989331840389866E-03,0.0,34.8334841953513,4.4390336730227,35.3134354813533,4.4390336730227 
 01/05  14:00:00,6.1,85.,78.5,0.0,23.9507531795897,24.,9.,18.,1.,23.9507531795897,15.4232037150275,3.235804735964457E-02,0.0,34.0929232992638,4.4390336730227,34.5559827671342,4.4390336730227 
 01/05  14:05:00,6.1,85.,76.25,0.0,23.6206663191969,24.,9.,18.,1.,38.3253368080312,33.5772986042222,2.000277019595975E-02,0.0,38.3253368080312,4.4390336730227,36.2645958149074,4.4390336730227 
 01/05  14:10:00,6.1,85.,74.,0.0,23.7260229212509,24.,9.,18.,1.,23.7260229212509,21.3929702153349,3.081202522419706E-02,0.0,34.9111548102943,4.4390336730227,36.2007820639423,4.4390336730227 
 01/05  14:15:00,6.1,85.,71.75,0.0,23.8479873189443,24.,9.,18.,1.,23.8479873189443,14.8268432487669,4.108320997024219E-02,0.0,34.4660385213426,4.4390336730227,34.9458007141562,4.4390336730227 
 01/05  14:20:00,6.1,85.,69.5,0.0,23.9164878592435,24.,9.,18.,1.,23.9164878592435,14.5809730300112,4.925392261621971E-02,0.0,33.8844409296986,4.4390336730227,34.2714126602787,4.4390336730227 
 01/05  14:25:00,6.1,85.,67.25,0.0,23.9383435803748,24.,9.,18.,1.,23.9383435803748,14.0975291802198,5.167236680916274E-02,0.0,33.2762148099832,4.4390336730227,33.6577351699444,4.4390336730227 
 01/05  14:30:00,6.1,85.,65.,0.0,23.948479420976,24.,9.,18.,1.,23.948479420976,13.3732603727317,5.220539618220018E-02,0.0,32.7015641936437,4.4390336730227,33.0652359870121,4.4390336730227 
 01/05  14:35:00,6.1,85.,62.25,0.0,23.9518961613793,24.,9.,18.,1.,23.9518961613793,12.6496061689903,5.218186585448231E-02,0.0,32.1590247669411,4.4390336730227,32.5030754642004,4.4390336730227 
 01/05  14:40:00,6.1,85.,59.5,0.0,23.9489323499425,24.,9.,18.,1.,23.9489323499425,11.9097382602882,-9.922647705016071E-03,0.0,31.6541431153013,4.4390336730227,32.0095409120507,4.4390336730227 
 01/05  14:45:00,6.1,85.,56.75,0.0,23.8385612993063,24.,9.,18.,1.,23.8385612993063,11.3328078215002,1.543407268729391E-02,0.0,31.1107998338736,4.4390336730227,31.4508600012517,4.4390336730227 
 01/05  14:50:00,6.1,85.,54.,0.0,23.5235481999399,24.,9.,18.,1.,39.2965180006005,44.2375946407146,9.570234338988218E-03,0.0,39.2965180006005,4.4390336730227,35.2506468390241,4.4390336730227 
 01/05  14:55:00,6.1,85.,51.25,0.0,23.6379940662055,24.,9.,18.,1.,38.1520593379446,39.0863861046146,2.764708914646612E-02,0.0,38.1520593379446,4.4390336730227,37.9060848154654,4.4390336730227 
 01/05  15:00:00,6.1,85.,48.5,0.0,23.7921126585098,24.,9.,18.,1.,23.7921126585098,30.8373571182147,4.619280478837155E-02,0.0,38.1520593379446,4.4390336730227,38.1023979383407,4.4390336730227 
 01/05  15:05:00,6.09166666666667,85.0833333333333,45.75,0.0,23.9143114603018,24.,9.,18.,1.,23.9143114603018,21.5372553503403,6.130193250578906E-02,0.0,36.0876332843637,4.4390336730227,37.1073728342709,4.4390336730227 
 01/05  15:10:00,6.08333333333333,85.1666666666667,43.,0.0,23.9795230371725,24.,9.,18.,1.,23.9795230371725,16.7114137081389,6.789987614528543E-02,0.0,35.57276163016,4.4390336730227,36.0354690320514,4.4390336730227 
 01/05  15:15:00,6.075,85.25,40.25,0.0,24.0181646238651,24.,9.,18.,1.,24.0181646238651,16.374850816276,7.052943588318566E-02,0.0,34.8770666618705,4.4390336730227,35.3175085355411,4.4390336730227 
 01/05  15:20:00,6.06666666666667,85.3333333333333,37.5,0.0,24.0337824756251,24.,9.,18.,1.,24.0337824756251,15.9671165096464,9.446727270401495E-03,0.0,34.2111024695267,4.4390336730227,34.6773577852793,4.4390336730227 
 01/05  15:25:00,6.05833333333333,85.4166666666667,34.75,0.0,23.9353087427613,24.,9.,18.,1.,23.9353087427613,15.0308257338123,3.599758881850413E-02,0.0,33.4891765960573,4.4390336730227,33.9402306264225,4.4390336730227 
 01/05  15:30:00,6.05,85.5,32.,0.0,23.6280087379591,24.,9.,18.,1.,38.3079126204092,35.3536760729717,2.629621134519129E-02,0.0,38.3079126204092,4.4390336730227,35.9533722017861,4.4390336730227 
 01/05  15:35:00,6.04166666666667,85.5833333333333,29.75,0.0,23.7369396154966,24.,9.,18.,1.,23.7369396154966,21.7593159310901,3.749346237330847E-02,0.0,34.5963407616754,4.4390336730227,35.9710621602001,4.4390336730227 
 01/05  15:40:00,6.03333333333333,85.6666666666667,27.5,0.0,23.8629947815133,24.,9.,18.,1.,23.8629947815133,14.6882437407196,4.786590214717543E-02,0.0,34.1872516359094,4.4390336730227,34.670154363895,4.4390336730227 
 01/05  15:45:00,6.025,85.75,25.25,0.0,23.9366964317316,24.,9.,18.,1.,23.9366964317316,14.5049145712299,5.626288248773589E-02,0.0,33.6130317845472,4.4390336730227,33.9969574531131,4.4390336730227 
 01/05  15:50:00,6.01666666666667,85.8333333333333,23.,0.0,23.9614601807012,24.,9.,18.,1.,23.9614601807012,14.0404576856197,5.866500687904325E-02,0.0,33.0068719745857,4.4390336730227,33.3867466396017,4.4390336730227 
 01/05  15:55:00,6.00833333333333,85.9166666666667,20.75,0.0,23.9729499829544,24.,9.,18.,1.,23.9729499829544,13.3112081971565,5.902535289155425E-02,0.0,32.4348059764746,4.4390336730227,32.796856264259,4.4390336730227 
 01/05  16:00:00,6.,86.,18.5,0.0,23.9767707527025,24.,9.,18.,1.,23.9767707527025,12.5880246524873,5.876272076201747E-02,0.0,31.89495352953,4.4390336730227,32.2373365455199,4.4390336730227 
 01/05  16:05:00,6.,86.,16.25,0.0,23.9735448402502,24.,9.,18.,1.,23.9735448402502,11.8724024906536,-3.920866285879010E-03,0.0,31.3926873954603,4.4390336730227,31.7462749922597,4.4390336730227 
 01/05  16:10:00,6.,86.,14.,0.0,23.8611724927537,24.,9.,18.,1.,23.8611724927537,11.2946494317629,2.100959567263446E-02,0.0,30.8517807227521,4.4390336730227,31.1903131984599,4.4390336730227 
 01/05  16:15:00,6.,86.,11.75,0.0,23.5439069606773,24.,9.,18.,1.,39.2049303932268,44.7992838543927,1.502602333653665E-02,0.0,39.2049303932268,4.4390336730227,35.0753491494575,4.4390336730227 
 01/05  16:20:00,6.,86.,9.5,0.0,23.6572310755518,24.,9.,18.,1.,38.0716892444822,39.6416059576435,3.297158574089789E-02,0.0,38.0716892444822,4.4390336730227,37.8032184873171,4.4390336730227 
 01/05  16:25:00,6.,86.,7.25,0.0,23.8087834534643,24.,9.,18.,1.,23.8087834534643,31.206350593794,5.118348407161575E-02,0.0,38.0716892444822,4.4390336730227,38.0174859334272,4.4390336730227 
 01/05  16:30:00,6.,86.,5.,0.0,23.9309759437494,24.,9.,18.,1.,23.9309759437494,21.7118195984454,6.613410814139345E-02,0.0,35.9790257662191,4.4390336730227,37.0119335618703,4.4390336730227 
 01/05  16:35:00,6.,86.,4.58333333333333,0.0,23.9966030706044,24.,9.,18.,1.,23.9966030706044,16.8066319914382,7.267056087584535E-02,0.0,35.4639865450348,4.4390336730227,35.9294361547591,4.4390336730227 
 01/05  16:40:00,6.,86.,4.16666666666667,0.0,24.035364478898,24.,9.,18.,1.,24.035364478898,16.4701851832436,7.521015008721460E-02,0.0,34.7642732406583,4.4390336730227,35.2072731615563,4.4390336730227 
 01/05  16:45:00,6.,86.,3.75,0.0,24.0508599671116,24.,9.,18.,1.,24.0508599671116,16.0658804633606,1.377324173779673E-02,0.0,34.094200065755,4.4390336730227,34.563305921418,4.4390336730227 
 01/05  16:50:00,6.,86.,3.33333333333333,0.0,23.9514734170214,24.,9.,18.,1.,23.9514734170214,15.1187053838394,4.015839976841284E-02,0.0,33.3679636040955,4.4390336730227,33.8217006887322,4.4390336730227 
 01/05  16:55:00,6.,86.,2.91666666666667,0.0,23.6424584988363,24.,9.,18.,1.,38.2194150116372,35.5723125809024,3.044482481200088E-02,0.0,38.2194150116372,4.4390336730227,35.848855565241,4.4390336730227 
 01/05  17:00:00,6.,86.,2.5,0.0,23.7506053269251,24.,9.,18.,1.,23.7506053269251,21.8714146861783,4.151907625644182E-02,0.0,34.4844784135226,4.4390336730227,35.8675360556873,4.4390336730227 
 01/05  17:05:00,5.99166666666667,86.25,0.0,0.0,23.8759315445971,24.,9.,18.,1.,23.8759315445971,14.7699641606779,3.499741467208985E-02,0.0,34.0736189619388,4.4390336730227,34.559172058329,4.4390336730227 
 01/05  17:10:00,5.98333333333333,86.5,0.0,0.0,23.8147456990156,24.,9.,18.,1.,23.8147456990156,14.6528304137397,1.995379276030414E-02,0.0,33.4937229489084,4.4390336730227,33.8810150703715,4.4390336730227 
 01/05  17:15:00,5.975,86.75,0.0,0.0,23.6838216756952,24.,9.,18.,1.,37.8337832430479,14.2220794944002,4.538397655585669E-03,0.0,32.8796360337988,4.4390336730227,33.2641445303208,4.4390336730227 
 01/05  17:20:00,5.96666666666667,87.,0.0,0.0,23.5700731354543,24.,9.,18.,1.,38.9806019787908,28.4293984439211,-2.145896383671455E-03,0.0,37.8337832430479,4.4390336730227,35.440212833342,4.4390336730227 
 01/05  17:25:00,5.95833333333333,87.25,0.0,0.0,23.4997092377513,24.,9.,18.,1.,39.6935742891537,37.5032470904611,-1.845747909457740E-03,0.0,38.9806019787908,4.4390336730227,37.9252984311053,4.4390336730227 
 01/05  17:30:00,5.95,87.5,0.0,0.0,23.4707493471109,24.,9.,18.,1.,39.9925065288913,40.2017966176585,-5.906353451518045E-02,0.0,39.9925065288913,4.4390336730227,39.2746915766285,4.4390336730227 
 01/05  17:35:00,5.94166666666667,87.75,0.0,0.0,23.3837368958928,24.,9.,18.,1.,65.,124.394925270973,5.501257724169817E-03,0.0,61.8749596749891,4.4390336730227,50.3307532923573,4.4390336730227 
 01/05  17:40:00,5.93333333333333,88.,0.0,0.0,23.2468729072405,24.,9.,18.,1.,65.,129.085846291052,6.842188952209337E-02,0.0,65.,4.4390336730227,61.5944422118418,4.4390336730227 
 01/05  17:45:00,5.925,88.25,0.0,0.0,23.7718717177879,24.,9.,18.,1.,23.7718717177879,58.1497071110381,0.116348141012095,0.0,54.666168939808,4.4390336730227,59.1041968145887,4.4390336730227 
 01/05  17:50:00,5.91666666666667,88.5,0.0,0.0,24.2646032963466,24.,9.,18.,1.,24.2646032963466,42.0599064201667,0.147557348335666,0.0,53.6806652282533,4.4390336730227,55.1705986572776,4.4390336730227 
 01/05  17:55:00,5.90833333333333,88.75,0.0,0.0,24.315802121058,24.,9.,18.,1.,24.315802121058,39.4530287291902,0.14910248288091,0.0,51.9312580673758,4.4390336730227,53.0314415265178,4.4390336730227 
 01/05  18:00:00,5.9,89.,0.0,0.0,24.3382690758099,24.,9.,18.,1.,24.3382690758099,36.9993490485138,0.150270791225697,0.0,50.34395386451,4.4390336730227,51.3578477061341,4.4390336730227 
 01/05  18:05:00,5.89166666666667,89.1666666666667,0.0,0.0,24.3408091194208,24.,9.,18.,1.,24.3408091194208,35.145413886657,8.627009119975981E-02,0.0,48.8709342151111,4.4390336730227,49.909804599337,4.4390336730227 
 01/05  18:10:00,5.88333333333333,89.3333333333333,0.0,0.0,24.2230227953505,24.,9.,18.,1.,24.2230227953505,32.6570397273938,0.107902035833278,0.0,47.2943058188454,4.4390336730227,48.2822170627082,4.4390336730227 
 01/05  18:15:00,5.875,89.5,0.0,0.0,23.8873971364621,24.,9.,18.,1.,23.8873971364621,30.4179718011014,8.587396250705555E-02,0.0,45.8410021304896,4.4390336730227,46.7562802165189,4.4390336730227 
 01/05  18:20:00,5.86666666666667,89.6666666666667,0.0,0.0,23.944632969454,24.,9.,18.,1.,23.944632969454,28.8270568416623,8.680929671375426E-02,0.0,44.4662187158235,4.4390336730227,45.3153247564547,4.4390336730227 
 01/05  18:25:00,5.85833333333333,89.8333333333333,0.0,0.0,23.988021820264,24.,9.,18.,1.,23.988021820264,26.6100479029097,8.937908586975002E-02,0.0,43.2052062732731,4.4390336730227,43.9450773883656,4.4390336730227 
 01/05  18:30:00,5.85,90.,0.0,0.0,23.9950675928043,24.,9.,18.,0.0,23.9950675928043,24.9022005273177,-999.,0.0,42.1374943127491,4.4390336730227,42.8194621105717,4.4390336730227 
 01/05  18:35:00,5.84166666666667,90.1666666666667,0.0,0.0,23.9776851147636,24.,9.,18.,0.0,23.9776851147636,23.4803293469535,-999.,0.0,41.1268248747665,4.4390336730227,41.7686485470378,4.4390336730227 
 01/05  18:40:00,5.83333333333333,90.3333333333333,0.0,0.0,23.9076372696877,24.,9.,18.,0.0,23.9076372696877,22.2308479012272,-999.,0.0,40.1703041873784,4.4390336730227,40.7770127089856,4.4390336730227 
 01/05  18:45:00,5.825,90.5,0.0,0.0,23.8188391212385,24.,9.,18.,0.0,23.8188391212385,21.0599686429357,-999.,0.0,39.2640835891397,4.4390336730227,39.8386120614144,4.4390336730227 
 01/05  18:50:00,5.81666666666667,90.6666666666667,0.0,0.0,23.7386635619233,24.,9.,18.,0.0,23.7386635619233,19.9613689191301,-999.,0.0,38.4054345592079,4.4390336730227,38.9497365951296,4.4390336730227 
 01/05  18:55:00,5.80833333333333,90.8333333333333,0.0,0.0,23.668067425887,24.,9.,18.,0.0,38.1779924077969,18.9286242726215,-999.,0.0,37.5914737960121,4.4390336730227,38.1073820563785,4.4390336730227 
 01/05  19:00:00,5.8,91.,0.0,0.0,23.6045542445212,24.,9.,18.,0.0,38.8224575547875,23.1083537769886,-999.,0.0,38.1779924077969,4.4390336730227,37.9895883977156,4.4390336730227 
 01/05  19:05:00,5.79166666666667,91.25,0.0,0.0,23.5487273134752,24.,9.,18.,0.0,39.3900601985813,27.3542414011116,-999.,0.0,38.8224575547875,4.4390336730227,38.4629507675232,4.4390336730227 
 01/05  19:10:00,5.78333333333333,91.5,0.0,0.0,23.5070508313161,24.,9.,18.,0.0,39.8161583535055,29.8436963070201,-999.,0.0,39.3900601985813,4.4390336730227,39.0343485010326,4.4390336730227 
 01/05  19:15:00,5.775,91.75,0.0,0.0,23.4802733166175,24.,9.,18.,0.0,40.0932668338249,31.0663690453998,-999.,0.0,39.8161583535055,4.4390336730227,39.5317973871598,4.4390336730227 
 01/05  19:20:00,5.76666666666667,92.,0.0,0.0,23.4657040783173,24.,9.,18.,0.0,40.2482925501602,31.3894339735205,-999.,0.0,40.0932668338249,4.4390336730227,39.8976295679686,4.4390336730227 
 01/05  19:25:00,5.75833333333333,92.25,0.0,0.0,23.4597188440012,24.,9.,18.,0.0,40.3174782266547,35.057470139038,-999.,0.0,40.2482925501602,4.4390336730227,40.1314649648891,4.4390336730227 
 01/05  19:30:00,5.75,92.5,0.0,0.0,23.442110643179,24.,9.,18.,0.0,40.5028935682095,38.9309498265102,-999.,0.0,40.3174782266547,4.4390336730227,40.2593803131608,4.4390336730227 
 01/05  19:35:00,5.74166666666667,92.75,0.0,0.0,23.4226008299568,24.,9.,18.,0.0,40.7073250337655,41.2584964342885,-999.,0.0,40.5028935682095,4.4390336730227,40.3986759082023,4.4390336730227 
 01/05  19:40:00,5.73333333333333,93.,0.0,0.0,23.4050842354604,24.,9.,18.,0.0,40.891824312063,42.6861344474593,-999.,0.0,40.7073250337655,4.4390336730227,40.5843104357892,4.4390336730227 
 01/05  19:45:00,5.725,93.25,0.0,0.0,23.3914616792514,24.,9.,18.,0.0,65.,43.4823086221848,-999.,0.0,40.891824312063,4.4390336730227,40.7749571452961,4.4390336730227 
 01/05  19:50:00,5.71666666666667,93.5,0.0,0.0,23.3823037599449,24.,9.,18.,0.0,65.,128.465095383343,-999.,0.0,63.2365292659832,4.4390336730227,51.7328471878373,4.4390336730227 
 01/05  19:55:00,5.70833333333333,93.75,0.0,0.0,23.4853684050653,24.,9.,18.,0.0,40.1169826160141,66.2805513380725,-999.,0.0,47.6307981059915,4.4390336730227,53.3465464377381,4.4390336730227 
 01/05  20:00:00,5.7,94.,0.0,0.0,23.6944149845559,24.,9.,18.,0.0,38.0358501544408,40.3258916318867,-999.,0.0,47.0681305557998,4.4390336730227,48.6442931970653,4.4390336730227 
 01/05  20:05:00,5.7,94.,0.0,0.0,23.7757886665018,18.,9.,18.,0.0,23.7757886665018,38.3091597317256,-999.,1.,45.4420677741306,4.4390336730227,46.5101736651041,4.4390336730227 
 01/05  20:10:00,5.7,94.,0.0,0.0,23.8025460364155,18.,9.,18.,0.0,23.8025460364155,36.3672340012137,-999.,1.,43.8849800524897,4.4390336730227,44.8773251204952,4.4390336730227 
 01/05  20:15:00,5.7,94.,0.0,0.0,23.7816091553287,18.,9.,18.,0.0,23.7816091553287,34.1327918718058,-999.,1.,42.409770084014,4.4390336730227,43.3459774807244,4.4390336730227 
 01/05  20:20:00,5.7,94.,0.0,0.0,23.7402114611093,18.,9.,18.,0.0,23.7402114611093,32.2229071717592,-999.,1.,41.0214115422348,4.4390336730227,41.9029621722926,4.4390336730227 
 01/05  20:25:00,5.7,94.,0.0,0.0,23.6888900159818,18.,9.,18.,0.0,23.6888900159818,30.4346812030597,-999.,1.,39.7093622600879,4.4390336730227,40.5418137006351,4.4390336730227 
 01/05  20:30:00,5.7,94.,0.0,0.0,23.6293661307777,18.,9.,18.,0.0,23.6293661307777,28.8190138690693,-999.,1.,38.4677484921301,4.4390336730227,39.2551527090718,4.4390336730227 
 01/05  20:35:00,5.7,94.,0.0,0.0,23.5671197925155,18.,9.,18.,0.0,23.5671197925155,27.2464998521681,-999.,1.,37.2934778340458,4.4390336730227,38.0381954418467,4.4390336730227 
 01/05  20:40:00,5.7,94.,0.0,0.0,23.5007959245777,18.,9.,18.,0.0,23.5007959245777,25.6155745960374,-999.,1.,36.1889906584665,4.4390336730227,36.8902809632834,4.4390336730227 
 01/05  20:45:00,5.7,94.,0.0,0.0,23.4502835024052,18.,9.,18.,0.0,23.4502835024052,23.9390340449721,-999.,1.,35.1567881889396,4.4390336730227,35.8132540002505,4.4390336730227 
 01/05  20:50:00,5.7,94.,0.0,0.0,23.3995726805208,18.,9.,18.,0.0,23.3995726805208,22.3617400557044,-999.,1.,34.1935212105029,4.4390336730227,34.8065510779835,4.4390336730227 
 01/05  20:55:00,5.7,94.,0.0,0.0,23.353244347254,18.,9.,18.,0.0,23.353244347254,20.862328510429,-999.,1.,33.2949954043379,4.4390336730227,33.8669618591164,4.4390336730227 
 01/05  21:00:00,5.7,94.,0.0,0.0,23.3097912083472,18.,9.,18.,0.0,23.3097912083472,19.5213555805808,-999.,1.,32.4550892022647,4.4390336730227,32.9895247781646,4.4390336730227 
 01/05  21:05:00,5.69166666666667,94.,0.0,0.0,23.2676494526308,18.,9.,18.,0.0,23.2676494526308,18.3038427296552,-999.,1.,31.6678377849535,4.4390336730227,32.1684310276762,4.4390336730227 
 01/05  21:10:00,5.68333333333333,94.,0.0,0.0,23.2272650214901,18.,9.,18.,0.0,23.2272650214901,17.323608908844,-999.,1.,30.9239995686339,4.4390336730227,31.3961050203296,4.4390336730227 
 01/05  21:15:00,5.675,94.,0.0,0.0,23.188980682578,18.,9.,18.,0.0,23.188980682578,16.3411510061794,-999.,1.,30.2214285433203,4.4390336730227,30.6671977286807,4.4390336730227 
 01/05  21:20:00,5.66666666666667,94.,0.0,0.0,23.1527163443133,18.,9.,18.,0.0,23.1527163443133,15.4441671950401,-999.,1.,29.5582314966953,4.4390336730227,29.9790431631533,4.4390336730227 
