time_in_sec,c
8066,-1.211111111
8067,-1.127777778
8068,-1.127777778
8069,-1.044444444
8070,-0.988888889
8071,-1.1
8072,-1.183333333
8073,-0.927777778
8074,-1.1
8075,-1.211111111
8076,-1.183333333
8077,-1.183333333
8078,-1.1
8079,-1.044444444
8080,-0.988888889
8081,-1.127777778
8082,-1.1
8083,-1.155555556
8084,-1.211111111
8085,-1.127777778
8086,-1.127777778
8087,-1.127777778
8088,-1.155555556
8089,-1.1
8090,-0.988888889
8091,-1.044444444
8092,-0.955555556
8093,-1.044444444
8094,-0.927777778
8095,-1.016666667
8096,-1.072222222
8097,-1.1
8098,-1.1
8099,-1.127777778
8100,-0.988888889
8101,-1.016666667
8102,-1.016666667
8103,-1.044444444
8104,-1.072222222
8105,-0.988888889
8106,-0.988888889
8107,-1.044444444
8108,-1.044444444
8109,-0.955555556
8110,-0.955555556
8111,-0.761111111
8112,-0.561111111
8113,-0.844444444
8114,-0.788888889
8115,-0.788888889
8116,-0.761111111
8117,-0.705555556
8118,-0.844444444
8119,-0.761111111
8120,-0.705555556
8121,-0.9
8122,-0.9
8123,-0.955555556
8124,-0.927777778
8125,-0.844444444
8126,-1.016666667
8127,-0.955555556
8128,-0.988888889
8129,-0.788888889
8130,-0.622222222
8131,-0.677777778
8132,-0.9
8133,-0.65
8134,-1.016666667
8135,-1.044444444
8136,-0.872222222
8137,-0.988888889
8138,-1.183333333
8139,-1.211111111
8140,-1.272222222
8141,-1.127777778
8142,-0.955555556
8143,-1.183333333
8144,-1.211111111
8145,-1.411111111
8146,-1.811111111
8147,-1.672222222
8148,-1.727777778
8149,-1.755555556
8150,-1.555555556
8151,-1.611111111
8152,-1.638888889
8153,-1.672222222
8154,-1.583333333
8155,-1.7
8156,-1.7
8157,-1.672222222
8158,-1.5
8159,-1.611111111
8160,-1.583333333
8161,-1.355555556
8162,-1.183333333
8163,-1.355555556
8164,-1.244444444
8165,-1.3
8166,-1.355555556
8167,-1.327777778
8168,-1.438888889
8169,-1.411111111
8170,-1.327777778
8171,-1.183333333
8172,-1.127777778
8173,-0.9
8174,-1.127777778
8175,-1.044444444
8176,-0.761111111
8177,-0.561111111
8178,-0.733333333
8179,-0.733333333
8180,-0.844444444
8181,-0.733333333
8182,-0.533333333
8183,-0.283333333
8184,-0.283333333
8185,-0.533333333
8186,-0.588888889
8187,-0.255555556
8188,-0.061111111
8189,-0.227777778
8190,-0.227777778
8191,-0.338888889
8192,-0.477777778
8193,-0.505555556
8194,-0.477777778
8195,-0.311111111
8196,-0.172222222
8197,-0.227777778
8198,-0.338888889
8199,-0.061111111
8200,-0.255555556
8201,0.244444444
8202,0.161111111
8203,0.077777778
8204,-0.144444444
8205,-0.061111111
8206,0.466666667
8207,0.3
8208,0.905555556
8209,0.905555556
8210,0.822222222
8211,1.044444444
8212,0.905555556
8213,0.466666667
8214,0.383333333
8215,0.077777778
8216,0.383333333
8217,0.355555556
8218,0.55
8219,0.355555556
8220,0.438888889
8221,0.438888889
8222,0.494444444
8223,0.355555556
8224,0.188888889
8225,0.077777778
8226,0.55
8227,0.605555556
8228,0.438888889
8229,0.633333333
8230,0.716666667
8231,0.8
8232,0.633333333
8233,0.744444444
8234,0.605555556
8235,0.822222222
8236,0.688888889
8237,0.661111111
8238,0.8
8239,0.688888889
8240,0.933333333
8241,0.605555556
8242,0.55
8243,0.494444444
8244,0.605555556
8245,0.522222222
8246,0.3
8247,0.244444444
8248,0.355555556
8249,0.494444444
8250,0.383333333
8251,0.494444444
8252,0.466666667
8253,0.383333333
8254,0.355555556
8255,0.216666667
8256,0.161111111
8257,0.3
8258,0.411111111
8259,0.161111111
8260,0.272222222
8261,0.133333333
8262,0.244444444
8263,0.188888889
8264,0.188888889
8265,0.216666667
8266,0.022222222
8267,-0.005555556
8268,0.05
8269,-0.172222222
8270,0.05
8271,0.188888889
8272,0.133333333
8273,-0.088888889
8274,-0.033333333
8275,-0.061111111
8276,0.05
8277,-0.172222222
8278,-0.088888889
8279,-0.088888889
8280,-0.061111111
8281,-0.144444444
8282,-0.088888889
8283,-0.144444444
8284,-0.172222222
8285,-0.255555556
8286,-0.283333333
8287,-0.311111111
8288,-0.255555556
8289,-0.283333333
8290,-0.311111111
8291,-0.366666667
8292,-0.311111111
8293,-0.338888889
8294,-0.338888889
8295,-0.338888889
8296,-0.338888889
8297,-0.338888889
8298,-0.422222222
8299,-0.394444444
8300,-0.338888889
8301,-0.422222222
8302,-0.505555556
8303,-0.505555556
8304,-0.394444444
8305,-0.422222222
8306,-0.422222222
8307,-0.394444444
8308,-0.366666667
8309,-0.366666667
8310,-0.422222222
8311,-0.533333333
8312,-0.505555556
8313,-0.588888889
8314,-0.622222222
8315,-0.65
8316,-0.622222222
8317,-0.705555556
8318,-0.761111111
8319,-0.705555556
8320,-0.844444444
8321,-0.761111111
8322,-0.705555556
8323,-0.761111111
8324,-0.761111111
8325,-0.872222222
8326,-0.816666667
8327,-0.927777778
8328,-0.955555556
8329,-0.9
8330,-0.872222222
8331,-0.9
8332,-0.927777778
8333,-0.955555556
8334,-0.9
8335,-0.988888889
8336,-1.044444444
8337,-1.072222222
8338,-0.988888889
8339,-1.1
8340,-1.211111111
8341,-1.1
8342,-0.988888889
8343,-0.927777778
8344,-1.044444444
8345,-1.072222222
8346,-1.1
8347,-1.072222222
8348,-1.244444444
8349,-1.155555556
8350,-1.155555556
8351,-1.183333333
8352,-1.244444444
8353,-1.244444444
8354,-1.183333333
8355,-1.072222222
8356,-1.072222222
8357,-1.211111111
8358,-1.183333333
8359,-1.072222222
8360,-0.988888889
8361,-1.244444444
8362,-1.127777778
8363,-1.383333333
8364,-1.327777778
8365,-1.383333333
8366,-1.472222222
8367,-1.438888889
8368,-1.383333333
8369,-1.5
8370,-1.383333333
8371,-1.611111111
8372,-1.638888889
8373,-1.783333333
8374,-1.7
8375,-2.477777778
8376,-2.622222222
8377,-2.422222222
8378,-2.333333333
8379,-2.505555556
8380,-2.505555556
8381,-2.422222222
8382,-2.333333333
8383,-2.505555556
8384,-2.45
8385,-2.422222222
8386,-2.244444444
8387,-2.305555556
8388,-2.277777778
8389,-2.161111111
8390,-2.394444444
8391,-2.683333333
8392,-2.916666667
8393,-3.033333333
8394,-2.944444444
8395,-2.977777778
8396,-3.3
8397,-3.327777778
8398,-3.272222222
8399,-3.211111111
8400,-3.094444444
8401,-3.005555556
8402,-2.888888889
8403,-2.772222222
8404,-2.8
8405,-2.711111111
8406,-2.8
8407,-2.888888889
8408,-3.094444444
8409,-2.977777778
8410,-3.327777778
8411,-3.3
8412,-3.416666667
8413,-3.3
8414,-3.244444444
8415,-3.244444444
8416,-3.183333333
8417,-3.211111111
8418,-3.327777778
8419,-3.094444444
8420,-3.155555556
8421,-3.094444444
8422,-3.122222222
8423,-3.211111111
8424,-3.005555556
8425,-3.033333333
8426,-3.244444444
8427,-3.094444444
8428,-3.3
8429,-3.244444444
8430,-3.066666667
8431,-3.3
8432,-3.388888889
8433,-3.566666667
8434,-3.45
8435,-3.272222222
8436,-3.155555556
8437,-3.033333333
8438,-3.327777778
8439,-3.45
8440,-3.211111111
8441,-3.3
8442,-3.477777778
8443,-3.327777778
8444,-3.327777778
8445,-3.272222222
8446,-3.211111111
8447,-2.944444444
8448,-3.155555556
8449,-3.3
8450,-3.122222222
8451,-3.327777778
8452,-3.211111111
8453,-3.155555556
8454,-3.244444444
8455,-3.211111111
8456,-3.122222222
8457,-3.094444444
8458,-3.155555556
8459,-3.094444444
8460,-3.183333333
8461,-3.066666667
8462,-2.888888889
8463,-3.155555556
8464,-3.155555556
8465,-3.183333333
8466,-3.272222222
8467,-3.272222222
8468,-3.183333333
8469,-2.772222222
8470,-2.861111111
8471,-2.888888889
8472,-2.655555556
8473,-2.772222222
8474,-3.327777778
8475,-3.033333333
8476,-3.155555556
8477,-3.927777778
8478,-3.838888889
8479,-3.566666667
8480,-3.655555556
8481,-3.716666667
8482,-4.105555556
8483,-3.866666667
8484,-3.866666667
8485,-3.838888889
8486,-3.894444444
8487,-3.566666667
8488,-3.3
8489,-3.416666667
8490,-3.327777778
8491,-2.888888889
8492,-2.505555556
8493,-2.216666667
8494,-2.044444444
8495,-2.1
8496,-1.988888889
8497,-2.566666667
8498,-2.861111111
8499,-2.655555556
8500,-2.916666667
8501,-2.827777778
8502,-2.683333333
8503,-2.744444444
8504,-2.711111111
8505,-2.861111111
8506,-2.477777778
8507,-1.844444444
8508,-2.505555556
8509,-3.033333333
8510,-2.8
8511,-3.122222222
8512,-3.511111111
8513,-3.511111111
8514,-3.122222222
8515,-3.388888889
8516,-3.211111111
8517,-2.8
8518,-2.622222222
8519,-2.861111111
8520,-2.655555556
8521,-2.772222222
8522,-2.744444444
8523,-3.183333333
8524,-2.916666667
8525,-2.916666667
8526,-1.988888889
8527,-3.066666667
8528,-3.155555556
8529,-2.916666667
8530,-3.122222222
8531,-3.033333333
8532,-3.122222222
8533,-3.033333333
8534,-2.916666667
8535,-2.977777778
8536,-2.861111111
8537,-3.094444444
8538,-2.944444444
8539,-2.888888889
8540,-2.944444444
8541,-2.422222222
8542,-2.861111111
8543,-3.122222222
8544,-2.8
8545,-3.3
8546,-3.122222222
8547,-3.122222222
8548,-3.066666667
8549,-3.155555556
8550,-3.122222222
8551,-3.005555556
8552,-3.155555556
8553,-3.327777778
8554,-3.094444444
8555,-3.155555556
8556,-3.183333333
8557,-3.244444444
8558,-3.155555556
8559,-3.033333333
8560,-3.155555556
8561,-3.066666667
8562,-3.033333333
8563,-3.094444444
8564,-2.977777778
8565,-3.183333333
8566,-3.211111111
8567,-3.033333333
8568,-3.155555556
8569,-3.155555556
8570,-3.122222222
8571,-3.094444444
8572,-3.155555556
8573,-3.3
8574,-3.122222222
8575,-3.155555556
8576,-3.094444444
8577,-3.122222222
8578,-3.122222222
8579,-3.005555556
8580,-2.888888889
8581,-2.944444444
8582,-3.327777778
8583,-3.6
8584,-3.655555556
8585,-3.538888889
8586,-3.688888889
8587,-3.6
8588,-3.416666667
8589,-3.511111111
8590,-3.45
8591,-3.538888889
8592,-3.511111111
8593,-3.477777778
8594,-3.477777778
8595,-3.6
8596,-3.566666667
8597,-3.688888889
8598,-3.627777778
8599,-3.655555556
8600,-3.627777778
8601,-3.6
8602,-3.777777778
8603,-3.655555556
8604,-3.777777778
8605,-3.988888889
8606,-3.955555556
8607,-3.927777778
8608,-3.927777778
8609,-3.838888889
8610,-3.805555556
8611,-3.777777778
8612,-3.538888889
8613,-3.688888889
8614,-3.6
8615,-3.688888889
8616,-3.744444444
8617,-3.655555556
8618,-3.566666667
8619,-3.6
8620,-3.416666667
8621,-3.211111111
8622,-3.477777778
8623,-3.361111111
8624,-3.45
8625,-3.327777778
8626,-3.272222222
8627,-3.477777778
8628,-3.45
8629,-3.477777778
8630,-3.511111111
8631,-3.566666667
8632,-3.244444444
8633,-3.3
8634,-3.416666667
8635,-3.327777778
8636,-3.361111111
8637,-3.327777778
8638,-3.477777778
8639,-3.211111111
8640,-3.388888889
8641,-3.627777778
8642,-3.744444444
8643,-3.777777778
8644,-3.866666667
8645,-3.805555556
8646,-3.894444444
8647,-3.955555556
8648,-4.077777778
8649,-3.988888889
8650,-4.255555556
8651,-4.194444444
8652,-4.316666667
8653,-4.077777778
8654,-3.927777778
8655,-3.866666667
8656,-4.166666667
8657,-4.044444444
8658,-4.105555556
8659,-3.894444444
8660,-3.894444444
8661,-3.988888889
8662,-3.955555556
8663,-3.866666667
8664,-3.805555556
8665,-3.838888889
8666,-3.866666667
8667,-3.744444444
8668,-3.838888889
8669,-3.805555556
8670,-3.988888889
8671,-3.777777778
8672,-3.866666667
8673,-3.838888889
8674,-3.6
8675,-3.627777778
8676,-3.327777778
8677,-3.244444444
8678,-3.211111111
8679,-3.388888889
8680,-3.45
8681,-3.538888889
8682,-3.6
8683,-3.45
8684,-3.45
8685,-3.6
8686,-3.361111111
8687,-3.416666667
8688,-3.327777778
8689,-3.388888889
8690,-3.244444444
8691,-3.122222222
8692,-3.033333333
8693,-2.977777778
8694,-2.861111111
8695,-2.861111111
8696,-2.711111111
8697,-2.772222222
8698,-2.594444444
8699,-2.594444444
8700,-2.505555556
8701,-2.594444444
8702,-2.422222222
8703,-2.538888889
8704,-2.622222222
8705,-2.394444444
8706,-2.277777778
8707,-2.044444444
8708,-2.072222222
8709,-2.016666667
8710,-1.7
8711,-1.638888889
8712,-1.5
8713,-1.472222222
8714,-1.411111111
8715,-1.438888889
8716,-1.3
8717,-1.155555556
8718,-0.927777778
8719,-0.9
8720,-0.761111111
8721,-0.677777778
8722,-0.561111111
8723,-0.561111111
8724,-0.561111111
8725,-0.505555556
8726,-0.338888889
8727,-0.366666667
8728,-0.311111111
8729,-0.2
8730,-0.061111111
8731,0.05
8732,0.3
8733,0.494444444
8734,0.716666667
8735,0.877777778
8736,1.288888889
8737,1.911111111
8738,2.316666667
8739,2.583333333
8740,2.394444444
8741,2.344444444
8742,2.372222222
8743,2.316666667
8744,2.1
8745,2.072222222
8746,2.1
8747,2.1
8748,2.127777778
8749,2.45
8750,2.744444444
8751,3.011111111
8752,3.405555556
8753,3.511111111
8754,3.694444444
8755,3.75
8756,3.905555556
8757,3.905555556
8758,3.955555556
8759,3.955555556
8760,3.983333333
8761,3.983333333
8762,3.877777778
8763,3.75
8764,3.644444444
8765,3.566666667
8766,3.538888889
8767,3.511111111
8768,3.483333333
8769,3.538888889
8770,3.511111111
8771,3.461111111
8772,3.511111111
8773,3.588888889
8774,3.672222222
8775,3.75
8776,3.644444444
8777,3.672222222
8778,3.672222222
8779,3.616666667
8780,3.566666667
8781,3.616666667
8782,3.588888889
8783,3.616666667
8784,3.694444444
8785,3.75
8786,3.772222222
8787,3.8
8788,3.8
8789,3.855555556
8790,3.905555556
8791,3.933333333
8792,3.905555556
8793,3.905555556
8794,3.8
8795,3.855555556
8796,3.8
8797,3.722222222
8798,3.8
8799,3.827777778
8800,3.827777778
8801,3.772222222
8802,3.616666667
8803,3.566666667
8804,3.566666667
8805,3.588888889
8806,3.616666667
8807,3.461111111
8808,3.377777778
8809,3.405555556
8810,3.433333333
8811,3.538888889
8812,3.511111111
8813,3.355555556
8814,3.144444444
8815,3.194444444
8816,3.3
8817,3.433333333
8818,3.616666667
8819,3.827777778
8820,3.877777778
8821,4.038888889
8822,4.116666667
8823,4.222222222
8824,4.3
8825,4.222222222
8826,4.088888889
8827,3.827777778
8828,3.694444444
8829,3.588888889
8830,3.483333333
8831,3.483333333
8832,3.461111111
8833,3.461111111
8834,3.588888889
8835,3.538888889
8836,3.616666667
8837,3.672222222
8838,3.672222222
8839,3.772222222
8840,3.8
8841,3.983333333
8842,4.088888889
8843,4.194444444
8844,4.244444444
8845,4.3
8846,4.322222222
8847,4.35
8848,4.4
8849,4.505555556
8850,4.533333333
8851,4.533333333
8852,4.583333333
8853,4.555555556
8854,4.583333333
8855,4.611111111
8856,4.555555556
8857,4.583333333
8858,4.505555556
8859,4.427777778
8860,4.477777778
8861,4.477777778
8862,4.477777778
8863,4.477777778
8864,4.477777778
8865,4.477777778
8866,4.533333333
8867,4.555555556
8868,4.611111111
8869,4.611111111
8870,4.638888889
8871,4.661111111
8872,4.583333333
8873,4.611111111
8874,4.611111111
8875,4.611111111
8876,4.611111111
8877,4.661111111
8878,4.638888889
8879,4.583333333
8880,4.583333333
8881,4.611111111
8882,4.555555556
8883,4.505555556
8884,4.505555556
8885,4.505555556
8886,4.477777778
8887,4.427777778
8888,4.4
8889,4.377777778
8890,4.377777778
8891,4.377777778
8892,4.377777778
8893,4.4
8894,4.377777778
8895,4.4
8896,4.4
8897,4.455555556
8898,4.427777778
8899,4.427777778
8900,4.4
8901,4.377777778
8902,4.427777778
8903,4.427777778
8904,4.427777778
8905,4.455555556
8906,4.35
8907,4.377777778
8908,4.377777778
8909,4.35
8910,4.377777778
8911,4.4
8912,4.377777778
8913,4.322222222
8914,4.35
8915,4.322222222
8916,4.3
8917,4.3
8918,4.3
8919,4.272222222
8920,4.272222222
8921,4.272222222
8922,4.272222222
8923,4.222222222
8924,4.272222222
8925,4.222222222
8926,4.222222222
8927,4.222222222
8928,4.222222222
8929,4.194444444
8930,4.194444444
8931,4.222222222
8932,4.166666667
8933,4.088888889
8934,4.038888889
8935,4.061111111
8936,4.166666667
8937,4.088888889
8938,4.038888889
8939,4.011111111
8940,4.061111111
8941,4.038888889
8942,4.038888889
8943,3.983333333
8944,3.983333333
8945,3.955555556
8946,3.955555556
8947,3.955555556
8948,3.983333333
8949,3.877777778
8950,3.827777778
8951,3.75
8952,3.772222222
8953,3.75
8954,3.672222222
8955,3.722222222
8956,3.722222222
8957,3.644444444
8958,3.616666667
8959,3.566666667
8960,3.644444444
8961,3.644444444
8962,3.538888889
8963,3.483333333
8964,3.433333333
8965,3.433333333
8966,3.433333333
8967,3.405555556
8968,3.377777778
8969,3.405555556
8970,3.377777778
8971,3.3
8972,3.25
8973,3.222222222
8974,3.272222222
8975,3.222222222
8976,3.194444444
8977,3.272222222
8978,3.25
8979,3.222222222
8980,3.222222222
8981,3.194444444
8982,3.194444444
8983,3.166666667
8984,3.166666667
8985,3.116666667
8986,3.088888889
8987,3.061111111
8988,3.061111111
8989,3.061111111
8990,3.061111111
8991,3.088888889
8992,3.088888889
8993,3.061111111
8994,3.144444444
8995,3.144444444
8996,3.144444444
8997,3.088888889
8998,3.061111111
8999,2.983333333
9000,2.983333333
9001,3.011111111
9002,2.927777778
9003,2.955555556
9004,3.033333333
9005,3.033333333
9006,2.794444444
9007,2.716666667
9008,2.583333333
9009,2.555555556
9010,2.45
9011,2.372222222
9012,2.233333333
9013,2.233333333
9014,2.155555556
9015,2.022222222
9016,1.805555556
9017,1.722222222
9018,1.672222222
9019,1.644444444
9020,1.644444444
9021,1.616666667
9022,1.616666667
9023,1.588888889
9024,1.616666667
9025,1.694444444
9026,1.672222222
9027,1.777777778
9028,1.777777778
9029,1.805555556
9030,1.805555556
9031,1.805555556
9032,1.833333333
9033,1.911111111
9034,1.777777778
9035,1.911111111
9036,1.911111111
9037,1.833333333
9038,1.938888889
9039,1.883333333
9040,1.861111111
9041,1.938888889
9042,2.127777778
9043,2.022222222
9044,2.233333333
9045,2.233333333
9046,2.372222222
9047,2.261111111
9048,2.316666667
9049,2.477777778
9050,2.288888889
9051,2.344444444
9052,2.288888889
9053,2.155555556
9054,2.022222222
9055,1.883333333
9056,1.883333333
9057,1.911111111
9058,1.833333333
9059,2.1
9060,2.183333333
9061,2.233333333
9062,2.372222222
9063,2.344444444
9064,2.555555556
9065,2.555555556
9066,2.661111111
9067,2.794444444
9068,2.688888889
9069,2.877777778
9070,2.905555556
9071,3.061111111
9072,3.144444444
9073,3.088888889
9074,3.166666667
9075,3.272222222
9076,3.272222222
9077,3.483333333
9078,3.616666667
9079,3.377777778
9080,3.461111111
9081,3.433333333
9082,3.461111111
9083,3.538888889
9084,3.461111111
9085,3.272222222
9086,3.088888889
9087,3.088888889
9088,2.927777778
9089,2.772222222
9090,2.772222222
9091,2.716666667
9092,2.505555556
9093,2.505555556
9094,2.45
9095,2.583333333
9096,2.688888889
9097,2.583333333
9098,2.661111111
9099,2.716666667
9100,2.927777778
9101,3.061111111
9102,2.955555556
9103,3.061111111
9104,3.3
9105,3.222222222
9106,3.405555556
9107,3.433333333
9108,3.461111111
9109,3.3
9110,3.222222222
9111,3.355555556
9112,3.355555556
9113,3.377777778
9114,3.355555556
9115,3.483333333
9116,3.616666667
9117,3.377777778
9118,3.272222222
9119,3.377777778
9120,3.405555556
9121,3.483333333
9122,3.355555556
9123,3.566666667
9124,3.483333333
9125,3.511111111
9126,3.588888889
9127,3.566666667
9128,3.566666667
9129,3.588888889
9130,3.461111111
9131,3.405555556
9132,3.355555556
9133,3.377777778
9134,3.3
9135,3.272222222
9136,3.272222222
9137,3.25
9138,3.25
9139,3.222222222
9140,3.25
9141,3.222222222
9142,3.222222222
9143,3.3
9144,3.272222222
9145,3.222222222
9146,3.144444444
9147,3.144444444
9148,3.144444444
9149,3.144444444
9150,3.144444444
9151,3.144444444
9152,3.116666667
9153,3.088888889
9154,3.144444444
9155,3.25
9156,3.194444444
9157,3.088888889
9158,3.061111111
9159,3.088888889
9160,3.033333333
9161,3.144444444
9162,3.061111111
9163,3.033333333
9164,3.061111111
9165,3.061111111
9166,3.116666667
9167,3.088888889
9168,3.25
9169,3.194444444
9170,3.033333333
9171,2.955555556
9172,2.955555556
9173,2.877777778
9174,2.772222222
9175,2.794444444
9176,2.905555556
9177,2.905555556
9178,2.85
9179,2.822222222
9180,2.794444444
9181,2.772222222
9182,2.85
9183,2.85
9184,2.744444444
9185,2.716666667
9186,2.716666667
9187,2.744444444
9188,2.772222222
9189,2.822222222
9190,2.877777778
9191,2.822222222
9192,2.85
9193,2.822222222
9194,2.744444444
9195,2.794444444
9196,2.716666667
9197,2.772222222
9198,2.688888889
9199,2.638888889
9200,2.688888889
9201,2.611111111
9202,2.688888889
9203,2.555555556
9204,2.583333333
9205,2.527777778
9206,2.394444444
9207,2.372222222
9208,2.344444444
9209,2.316666667
9210,2.344444444
9211,2.288888889
9212,2.316666667
9213,2.344444444
9214,2.233333333
9215,2.211111111
9216,2.211111111
9217,2.183333333
9218,2.1
9219,2.127777778
9220,2.05
9221,2.05
9222,2.05
9223,2.05
9224,2.1
9225,1.911111111
9226,1.994444444
9227,1.911111111
9228,1.966666667
9229,1.833333333
9230,1.833333333
9231,1.75
9232,1.694444444
9233,1.694444444
9234,1.694444444
9235,1.616666667
9236,1.644444444
9237,1.722222222
9238,1.672222222
9239,1.644444444
9240,1.672222222
9241,1.777777778
9242,1.672222222
9243,1.672222222
9244,1.75
9245,1.722222222
9246,1.694444444
9247,1.588888889
9248,1.672222222
9249,1.561111111
9250,1.588888889
9251,1.588888889
9252,1.533333333
9253,1.533333333
9254,1.4
9255,1.372222222
9256,1.427777778
9257,1.4
9258,1.316666667
9259,1.316666667
9260,1.205555556
9261,1.233333333
9262,1.288888889
9263,1.288888889
9264,1.127777778
9265,1.155555556
9266,1.155555556
9267,1.205555556
9268,1.072222222
9269,0.988888889
9270,0.988888889
9271,1.072222222
9272,0.988888889
9273,0.988888889
9274,0.933333333
9275,0.988888889
9276,0.933333333
9277,0.933333333
9278,0.877777778
9279,0.85
9280,0.822222222
9281,0.772222222
9282,0.744444444
9283,0.716666667
9284,0.661111111
9285,0.744444444
9286,0.688888889
9287,0.55
9288,0.494444444
9289,0.466666667
9290,0.327777778
9291,0.3
9292,0.244444444
9293,0.272222222
9294,0.272222222
9295,0.272222222
9296,0.272222222
9297,0.188888889
9298,0.272222222
9299,0.3
9300,0.188888889
9301,0.272222222
9302,0.161111111
9303,0.188888889
9304,0.105555556
9305,0.05
9306,0.216666667
9307,0.105555556
9308,-0.005555556
9309,0.022222222
9310,0.077777778
9311,-0.005555556
9312,0.133333333
9313,0.216666667
9314,0.105555556
9315,0.022222222
9316,0.022222222
9317,0.077777778
9318,0.161111111
9319,0.327777778
9320,0.355555556
9321,0.272222222
9322,0.438888889
9323,0.05
9324,0.216666667
9325,0.161111111
9326,0.244444444
9327,0.244444444
9328,0.3
9329,0.188888889
9330,0.133333333
9331,0.022222222
9332,0.3
9333,0.216666667
9334,0.272222222
9335,0.05
9336,-0.311111111
9337,-0.338888889
9338,-0.116666667
9339,-0.45
9340,-0.227777778
9341,-0.172222222
9342,-0.2
9343,0.272222222
9344,0.822222222
9345,0.561112278
9346,0.3
9347,0.577777778
9348,0.077777778
9349,0.688888889
9350,0.216666667
9351,0.244444444
9352,0.133333333
9353,-0.005555556
9354,-0.955555556
9355,-1.3
9356,-1.438888889
9357,-1.727777778
9358,-1.527777778
9359,-1.272222222
9360,-1.155555556
9361,-0.761111111
9362,-0.005555556
9363,0.411111111
9364,-0.088888889
9365,-0.144444444
9366,-0.116666667
9367,0.133333333
9368,0.022222222
9369,-0.2
9370,0.244444444
9371,-0.088888889
9372,0.216666667
9373,0.216666667
9374,0.55
9375,0.744444444
9376,0.933333333
9377,1.127777778
9378,0.822222222
9379,0.988888889
9380,0.85
9381,1.588888889
9382,1.233333333
9383,0.822222222
9384,1.205555556
9385,1.561111111
9386,1.883333333
9387,1.588888889
9388,1.427777778
9389,1.45
9390,0.688888889
9391,1.672222222
9392,1.533333333
9393,1.4
9394,1.1
9395,0.85
9396,1.316666667
9397,0.772222222
9398,1.016666667
9399,1.205555556
9400,1.427777778
9401,1.644444444
9402,1.155555556
9403,1.561111111
9404,0.905555556
9405,1.016666667
9406,0.605555556
9407,0.961111111
9408,0.85
9409,0.905555556
9410,0.688888889
9411,0.85
9412,1.044444444
9413,1.155555556
9414,1.072222222
9415,0.8
9416,0.8
9417,0.355555556
9418,0.411111111
9419,-0.088888889
9420,0.133333333
9421,-0.144444444
9422,-0.172222222
9423,-0.2
9424,-0.283333333
9425,-0.283333333
9426,-0.283333333
9427,-0.283333333
9428,-0.366666667
9429,-0.338888889
9430,-0.422222222
9431,-0.45
9432,-0.422222222
9433,-0.45
9434,-0.505555556
9435,-0.533333333
9436,-0.622222222
9437,-0.588888889
9438,-0.677777778
9439,-0.677777778
9440,-0.677777778
9441,-0.816666667
9442,-0.761111111
9443,-0.816666667
9444,-0.955555556
9445,-0.927777778
9446,-0.9
9447,-0.9
9448,-1.044444444
9449,-1.072222222
9450,-1.1
9451,-1.1
9452,-1.155555556
9453,-1.211111111
9454,-1.3
9455,-1.3
9456,-1.383333333
9457,-1.383333333
9458,-1.383333333
9459,-1.411111111
9460,-1.472222222
9461,-1.583333333
9462,-1.583333333
9463,-1.755555556
9464,-1.783333333
9465,-1.9
9466,-1.872222222
9467,-1.988888889
9468,-1.955555556
9469,-1.988888889
9470,-2.044444444
9471,-2.188888889
9472,-2.244444444
9473,-2.277777778
9474,-2.361111111
9475,-2.422222222
9476,-2.45
9477,-2.477777778
9478,-2.566666667
9479,-2.505555556
9480,-2.594444444
9481,-2.655555556
9482,-2.711111111
9483,-2.683333333
9484,-2.744444444
9485,-2.744444444
9486,-2.827777778
9487,-2.861111111
9488,-2.888888889
9489,-2.888888889
9490,-2.888888889
9491,-2.977777778
9492,-3.005555556
9493,-2.944444444
9494,-3.122222222
9495,-3.155555556
9496,-3.155555556
9497,-3.183333333
9498,-3.122222222
9499,-3.211111111
9500,-3.244444444
9501,-3.3
9502,-3.3
9503,-3.211111111
9504,-3.272222222
9505,-3.327777778
9506,-3.45
9507,-3.477777778
9508,-3.45
9509,-3.477777778
9510,-3.388888889
9511,-3.361111111
9512,-3.566666667
9513,-3.627777778
9514,-3.688888889
9515,-3.744444444
9516,-3.838888889
9517,-3.866666667
9518,-3.866666667
9519,-4.016666667
9520,-4.044444444
9521,-4.044444444
9522,-4.105555556
9523,-4.166666667
9524,-4.077777778
9525,-4.138888889
9526,-4.166666667
9527,-4.194444444
9528,-4.166666667
9529,-4.35
9530,-4.255555556
9531,-4.316666667
9532,-4.377777778
9533,-4.466666667
9534,-4.527777778
9535,-4.588888889
9536,-4.588888889
9537,-4.561111111
9538,-4.588888889
9539,-4.622222222
9540,-4.744444444
9541,-4.744444444
9542,-4.833333333
9543,-4.866666667
9544,-4.833333333
9545,-4.683333333
9546,-4.866666667
9547,-4.894444444
9548,-5.05
9549,-4.988888889
9550,-4.955555556
9551,-5.05
9552,-5.172222222
9553,-5.111111111
9554,-5.2
9555,-5.172222222
9556,-5.2
9557,-5.327777778
9558,-5.327777778
9559,-5.327777778
9560,-5.327777778
9561,-5.266666667
9562,-5.477777778
9563,-5.327777778
9564,-5.416666667
9565,-5.416666667
9566,-5.388888889
9567,-5.477777778
9568,-5.544444444
9569,-5.633333333
9570,-5.666666667
9571,-5.666666667
9572,-5.666666667
9573,-5.727777778
9574,-5.7
